# Bvalcalc v1.4.4
# --genome --params /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/params/drosophila_v144/DroMel_Utr_paper_v144.py --bedgff /nas/longleaf/home/adaigle/johri/projects/Bmaps/bedgffs/DroMel_utr.bed --chr_sizes /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/dm6_autosomes_2_3_sizes.csv --rec_map /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/comeron_dm6_filled_clean.csv --prior_Bmap /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/phastcons_CDS_B_v144.csv --gamma_dfe --pop_change --out /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/allregions_B_v144.csv --out_binsize 1000
# Format: Chromosome,Start,B
chr2R,8520001,0.770151
chr2R,8521001,0.757311
chr2R,8522001,0.750743
chr2R,8523001,0.758243
chr2R,8524001,0.753782
chr2R,8525001,0.757732
chr2R,8526001,0.761870
chr2R,8527001,0.770425
chr2R,8528001,0.758643
chr2R,8529001,0.756229
chr2R,8530001,0.758961
chr2R,8531001,0.755960
chr2R,8532001,0.751687
chr2R,8533001,0.759340
chr2R,8534001,0.762360
chr2R,8535001,0.762094
chr2R,8536001,0.758512
chr2R,8537001,0.758798
chr2R,8538001,0.764500
chr2R,8539001,0.770683
chr2R,8540001,0.775327
chr2R,8541001,0.764387
chr2R,8542001,0.756466
chr2R,8543001,0.762951
chr2R,8544001,0.762578
chr2R,8545001,0.764722
chr2R,8546001,0.762312
chr2R,8547001,0.759165
chr2R,8548001,0.763262
chr2R,8549001,0.755126
chr2R,8550001,0.749339
chr2R,8551001,0.749148
chr2R,8552001,0.754634
chr2R,8553001,0.747652
chr2R,8554001,0.745373
chr2R,8555001,0.750162
chr2R,8556001,0.747275
chr2R,8557001,0.744337
chr2R,8558001,0.743369
chr2R,8559001,0.737672
chr2R,8560001,0.745020
chr2R,8561001,0.734996
chr2R,8562001,0.730597
chr2R,8563001,0.725992
chr2R,8564001,0.727202
chr2R,8565001,0.723412
chr2R,8566001,0.713767
chr2R,8567001,0.721535
chr2R,8568001,0.730239
chr2R,8569001,0.722950
chr2R,8570001,0.724540
chr2R,8571001,0.725044
chr2R,8572001,0.729467
chr2R,8573001,0.725368
chr2R,8574001,0.724054
chr2R,8575001,0.726207
chr2R,8576001,0.722152
chr2R,8577001,0.715395
chr2R,8578001,0.708956
chr2R,8579001,0.707385
chr2R,8580001,0.708160
chr2R,8581001,0.712217
chr2R,8582001,0.710439
chr2R,8583001,0.711887
chr2R,8584001,0.705740
chr2R,8585001,0.712686
chr2R,8586001,0.713470
chr2R,8587001,0.710316
chr2R,8588001,0.710784
chr2R,8589001,0.705510
chr2R,8590001,0.708803
chr2R,8591001,0.708311
chr2R,8592001,0.714478
chr2R,8593001,0.712876
chr2R,8594001,0.710923
chr2R,8595001,0.702910
chr2R,8596001,0.709180
chr2R,8597001,0.707441
chr2R,8598001,0.716520
chr2R,8599001,0.715061
chr2R,8600001,0.708043
chr2R,8601001,0.698235
chr2R,8602001,0.692995
chr2R,8603001,0.691908
chr2R,8604001,0.688440
chr2R,8605001,0.692780
chr2R,8606001,0.694615
chr2R,8607001,0.699129
chr2R,8608001,0.705823
chr2R,8609001,0.704394
chr2R,8610001,0.699530
chr2R,8611001,0.691202
chr2R,8612001,0.704655
chr2R,8613001,0.701346
chr2R,8614001,0.699201
chr2R,8615001,0.697765
chr2R,8616001,0.699212
chr2R,8617001,0.697369
chr2R,8618001,0.697597
chr2R,8619001,0.691873
chr2R,8620001,0.684436
chr2R,8621001,0.686480
chr2R,8622001,0.683844
chr2R,8623001,0.677314
chr2R,8624001,0.670233
chr2R,8625001,0.682888
chr2R,8626001,0.682551
chr2R,8627001,0.690137
chr2R,8628001,0.686638
chr2R,8629001,0.688863
chr2R,8630001,0.687665
chr2R,8631001,0.691653
chr2R,8632001,0.690922
chr2R,8633001,0.690920
chr2R,8634001,0.683057
chr2R,8635001,0.680150
chr2R,8636001,0.672232
chr2R,8637001,0.678904
chr2R,8638001,0.675900
chr2R,8639001,0.679561
chr2R,8640001,0.666187
chr2R,8641001,0.666630
chr2R,8642001,0.665736
chr2R,8643001,0.667466
chr2R,8644001,0.665644
chr2R,8645001,0.665508
chr2R,8646001,0.661072
chr2R,8647001,0.660704
chr2R,8648001,0.655933
chr2R,8649001,0.652890
chr2R,8650001,0.647234
chr2R,8651001,0.644404
chr2R,8652001,0.638058
chr2R,8653001,0.632845
chr2R,8654001,0.627248
chr2R,8655001,0.625230
chr2R,8656001,0.617351
chr2R,8657001,0.615861
chr2R,8658001,0.605431
chr2R,8659001,0.604451
chr2R,8660001,0.585172
chr2R,8661001,0.580974
chr2R,8662001,0.566868
chr2R,8663001,0.564672
chr2R,8664001,0.547284
chr2R,8665001,0.551112
chr2R,8666001,0.541570
chr2R,8667001,0.542658
chr2R,8668001,0.538731
chr2R,8669001,0.534415
chr2R,8670001,0.525798
chr2R,8671001,0.522577
chr2R,8672001,0.516152
chr2R,8673001,0.514454
chr2R,8674001,0.509586
chr2R,8675001,0.507793
chr2R,8676001,0.504596
chr2R,8677001,0.503819
chr2R,8678001,0.500141
chr2R,8679001,0.501005
chr2R,8680001,0.498605
chr2R,8681001,0.492010
chr2R,8682001,0.486078
chr2R,8683001,0.492821
chr2R,8684001,0.495812
chr2R,8685001,0.492118
chr2R,8686001,0.493581
chr2R,8687001,0.491811
chr2R,8688001,0.491128
chr2R,8689001,0.488133
chr2R,8690001,0.487687
chr2R,8691001,0.488778
chr2R,8692001,0.479298
chr2R,8693001,0.477737
chr2R,8694001,0.486863
chr2R,8695001,0.489722
chr2R,8696001,0.487237
chr2R,8697001,0.488885
chr2R,8698001,0.486560
chr2R,8699001,0.481638
chr2R,8700001,0.483416
chr2R,8701001,0.482060
chr2R,8702001,0.485009
chr2R,8703001,0.483186
chr2R,8704001,0.480726
chr2R,8705001,0.477083
chr2R,8706001,0.474048
chr2R,8707001,0.479916
chr2R,8708001,0.481529
chr2R,8709001,0.481329
chr2R,8710001,0.482437
chr2R,8711001,0.483228
chr2R,8712001,0.482330
chr2R,8713001,0.480269
chr2R,8714001,0.471755
chr2R,8715001,0.481250
chr2R,8716001,0.481232
chr2R,8717001,0.477274
chr2R,8718001,0.470972
chr2R,8719001,0.475566
chr2R,8720001,0.471304
chr2R,8721001,0.469440
chr2R,8722001,0.469133
chr2R,8723001,0.470382
chr2R,8724001,0.468554
chr2R,8725001,0.469748
chr2R,8726001,0.466333
chr2R,8727001,0.467937
chr2R,8728001,0.461756
chr2R,8729001,0.465464
chr2R,8730001,0.462895
chr2R,8731001,0.463184
chr2R,8732001,0.459512
chr2R,8733001,0.458359
chr2R,8734001,0.452557
chr2R,8735001,0.451793
chr2R,8736001,0.446159
chr2R,8737001,0.449380
chr2R,8738001,0.448281
chr2R,8739001,0.448021
chr2R,8740001,0.448258
chr2R,8741001,0.452143
chr2R,8742001,0.450255
chr2R,8743001,0.454330
chr2R,8744001,0.455471
chr2R,8745001,0.453133
chr2R,8746001,0.450758
chr2R,8747001,0.453377
chr2R,8748001,0.452976
chr2R,8749001,0.455127
chr2R,8750001,0.456784
chr2R,8751001,0.461030
chr2R,8752001,0.464762
chr2R,8753001,0.469102
chr2R,8754001,0.473844
chr2R,8755001,0.472122
chr2R,8756001,0.475349
chr2R,8757001,0.482458
chr2R,8758001,0.486923
chr2R,8759001,0.485552
chr2R,8760001,0.490204
chr2R,8761001,0.494812
chr2R,8762001,0.504287
chr2R,8763001,0.508883
chr2R,8764001,0.515393
chr2R,8765001,0.521966
chr2R,8766001,0.526798
chr2R,8767001,0.529834
chr2R,8768001,0.536144
chr2R,8769001,0.538818
chr2R,8770001,0.543119
chr2R,8771001,0.544055
chr2R,8772001,0.549525
chr2R,8773001,0.549655
chr2R,8774001,0.555436
chr2R,8775001,0.564552
chr2R,8776001,0.570073
chr2R,8777001,0.580443
chr2R,8778001,0.596338
chr2R,8779001,0.602387
chr2R,8780001,0.611579
chr2R,8781001,0.611858
chr2R,8782001,0.611097
chr2R,8783001,0.605968
chr2R,8784001,0.594916
chr2R,8785001,0.582894
chr2R,8786001,0.580049
chr2R,8787001,0.575803
chr2R,8788001,0.574184
chr2R,8789001,0.569789
chr2R,8790001,0.568445
chr2R,8791001,0.567661
chr2R,8792001,0.568262
chr2R,8793001,0.573529
chr2R,8794001,0.569966
chr2R,8795001,0.571492
chr2R,8796001,0.576980
chr2R,8797001,0.579281
chr2R,8798001,0.576955
chr2R,8799001,0.570794
chr2R,8800001,0.571767
chr2R,8801001,0.575723
chr2R,8802001,0.571274
chr2R,8803001,0.572414
chr2R,8804001,0.571301
chr2R,8805001,0.574080
chr2R,8806001,0.568202
chr2R,8807001,0.570613
chr2R,8808001,0.571325
chr2R,8809001,0.567836
chr2R,8810001,0.565715
chr2R,8811001,0.566644
chr2R,8812001,0.568013
chr2R,8813001,0.574064
chr2R,8814001,0.568502
chr2R,8815001,0.566232
chr2R,8816001,0.568780
chr2R,8817001,0.571851
chr2R,8818001,0.570465
chr2R,8819001,0.571324
chr2R,8820001,0.573419
chr2R,8821001,0.574857
chr2R,8822001,0.576045
chr2R,8823001,0.573585
chr2R,8824001,0.571561
chr2R,8825001,0.572209
chr2R,8826001,0.576753
chr2R,8827001,0.577437
chr2R,8828001,0.576912
chr2R,8829001,0.577141
chr2R,8830001,0.582429
chr2R,8831001,0.583192
chr2R,8832001,0.582945
chr2R,8833001,0.580340
chr2R,8834001,0.576342
chr2R,8835001,0.573511
chr2R,8836001,0.572004
chr2R,8837001,0.570470
chr2R,8838001,0.569664
chr2R,8839001,0.571080
chr2R,8840001,0.576731
chr2R,8841001,0.579879
chr2R,8842001,0.579568
chr2R,8843001,0.579452
chr2R,8844001,0.578135
chr2R,8845001,0.573963
chr2R,8846001,0.578168
chr2R,8847001,0.576064
chr2R,8848001,0.579203
chr2R,8849001,0.585156
chr2R,8850001,0.582884
chr2R,8851001,0.583373
chr2R,8852001,0.579224
chr2R,8853001,0.568368
chr2R,8854001,0.572146
chr2R,8855001,0.573074
chr2R,8856001,0.590029
chr2R,8857001,0.599025
chr2R,8858001,0.608927
chr2R,8859001,0.610464
chr2R,8860001,0.625624
chr2R,8861001,0.634800
chr2R,8862001,0.650344
chr2R,8863001,0.653202
chr2R,8864001,0.665862
chr2R,8865001,0.678657
chr2R,8866001,0.680846
chr2R,8867001,0.681131
chr2R,8868001,0.686451
chr2R,8869001,0.683017
chr2R,8870001,0.684842
chr2R,8871001,0.678568
chr2R,8872001,0.687228
chr2R,8873001,0.689426
chr2R,8874001,0.692901
chr2R,8875001,0.695650
chr2R,8876001,0.696975
chr2R,8877001,0.700215
chr2R,8878001,0.703724
chr2R,8879001,0.700590
chr2R,8880001,0.702473
chr2R,8881001,0.698415
chr2R,8882001,0.695105
chr2R,8883001,0.699379
chr2R,8884001,0.701566
chr2R,8885001,0.700537
chr2R,8886001,0.700941
chr2R,8887001,0.698490
chr2R,8888001,0.697025
chr2R,8889001,0.702207
chr2R,8890001,0.704765
chr2R,8891001,0.706293
chr2R,8892001,0.707078
chr2R,8893001,0.707764
chr2R,8894001,0.707712
chr2R,8895001,0.707593
chr2R,8896001,0.706919
chr2R,8897001,0.706279
chr2R,8898001,0.705268
chr2R,8899001,0.702745
chr2R,8900001,0.703157
chr2R,8901001,0.698657
chr2R,8902001,0.690334
chr2R,8903001,0.684229
chr2R,8904001,0.688276
chr2R,8905001,0.702710
chr2R,8906001,0.707019
chr2R,8907001,0.712572
chr2R,8908001,0.711681
chr2R,8909001,0.710730
chr2R,8910001,0.709583
chr2R,8911001,0.708533
chr2R,8912001,0.710932
chr2R,8913001,0.702279
chr2R,8914001,0.704170
chr2R,8915001,0.703561
chr2R,8916001,0.704503
chr2R,8917001,0.700576
chr2R,8918001,0.700517
chr2R,8919001,0.702984
chr2R,8920001,0.707038
chr2R,8921001,0.712441
chr2R,8922001,0.711945
chr2R,8923001,0.711207
chr2R,8924001,0.709283
chr2R,8925001,0.712855
chr2R,8926001,0.714942
chr2R,8927001,0.716860
chr2R,8928001,0.717569
chr2R,8929001,0.719056
chr2R,8930001,0.721572
chr2R,8931001,0.723087
chr2R,8932001,0.722292
chr2R,8933001,0.721201
chr2R,8934001,0.723434
chr2R,8935001,0.724759
chr2R,8936001,0.726325
chr2R,8937001,0.728240
chr2R,8938001,0.728602
chr2R,8939001,0.729189
chr2R,8940001,0.727438
chr2R,8941001,0.721246
chr2R,8942001,0.723626
chr2R,8943001,0.720669
chr2R,8944001,0.721095
chr2R,8945001,0.726688
chr2R,8946001,0.725134
chr2R,8947001,0.723500
chr2R,8948001,0.715106
chr2R,8949001,0.722766
chr2R,8950001,0.724152
chr2R,8951001,0.728010
chr2R,8952001,0.719860
chr2R,8953001,0.725610
chr2R,8954001,0.722461
chr2R,8955001,0.718474
chr2R,8956001,0.722505
chr2R,8957001,0.724771
chr2R,8958001,0.723060
chr2R,8959001,0.728747
chr2R,8960001,0.722271
chr2R,8961001,0.717004
chr2R,8962001,0.722876
chr2R,8963001,0.738079
chr2R,8964001,0.747992
chr2R,8965001,0.748035
chr2R,8966001,0.748202
chr2R,8967001,0.754134
chr2R,8968001,0.749472
chr2R,8969001,0.742703
chr2R,8970001,0.746773
chr2R,8971001,0.743764
chr2R,8972001,0.743462
chr2R,8973001,0.744695
chr2R,8974001,0.743597
chr2R,8975001,0.743223
chr2R,8976001,0.743562
chr2R,8977001,0.744400
chr2R,8978001,0.741959
chr2R,8979001,0.743871
chr2R,8980001,0.738668
chr2R,8981001,0.736832
chr2R,8982001,0.737620
chr2R,8983001,0.733570
chr2R,8984001,0.731283
chr2R,8985001,0.732567
chr2R,8986001,0.740316
chr2R,8987001,0.733535
chr2R,8988001,0.731256
chr2R,8989001,0.732162
chr2R,8990001,0.732738
chr2R,8991001,0.743247
chr2R,8992001,0.749776
chr2R,8993001,0.743538
chr2R,8994001,0.745121
chr2R,8995001,0.746496
chr2R,8996001,0.747118
chr2R,8997001,0.742959
chr2R,8998001,0.736279
chr2R,8999001,0.736716
chr2R,9000001,0.741170
chr2R,9001001,0.734458
chr2R,9002001,0.728815
chr2R,9003001,0.727502
chr2R,9004001,0.729612
chr2R,9005001,0.729698
chr2R,9006001,0.737136
chr2R,9007001,0.740251
chr2R,9008001,0.742904
chr2R,9009001,0.737541
chr2R,9010001,0.745897
chr2R,9011001,0.741784
chr2R,9012001,0.738004
chr2R,9013001,0.737823
chr2R,9014001,0.745937
chr2R,9015001,0.751856
chr2R,9016001,0.744875
chr2R,9017001,0.741935
chr2R,9018001,0.746796
chr2R,9019001,0.744296
chr2R,9020001,0.742464
chr2R,9021001,0.740935
chr2R,9022001,0.741128
chr2R,9023001,0.733605
chr2R,9024001,0.733879
chr2R,9025001,0.732321
chr2R,9026001,0.730511
chr2R,9027001,0.731874
chr2R,9028001,0.729280
chr2R,9029001,0.733972
chr2R,9030001,0.730959
chr2R,9031001,0.738475
chr2R,9032001,0.738557
chr2R,9033001,0.737553
chr2R,9034001,0.741420
chr2R,9035001,0.732700
chr2R,9036001,0.730096
chr2R,9037001,0.733271
chr2R,9038001,0.740559
chr2R,9039001,0.745150
chr2R,9040001,0.746210
chr2R,9041001,0.745307
chr2R,9042001,0.745407
chr2R,9043001,0.745030
chr2R,9044001,0.740273
chr2R,9045001,0.729879
chr2R,9046001,0.738146
chr2R,9047001,0.750967
chr2R,9048001,0.746322
chr2R,9049001,0.749137
chr2R,9050001,0.749722
chr2R,9051001,0.743879
chr2R,9052001,0.738280
chr2R,9053001,0.744382
chr2R,9054001,0.747590
chr2R,9055001,0.739076
chr2R,9056001,0.732415
chr2R,9057001,0.730584
chr2R,9058001,0.730809
chr2R,9059001,0.725437
chr2R,9060001,0.720759
chr2R,9061001,0.722448
chr2R,9062001,0.715350
chr2R,9063001,0.713354
chr2R,9064001,0.706773
chr2R,9065001,0.706419
chr2R,9066001,0.703442
chr2R,9067001,0.689529
chr2R,9068001,0.693657
chr2R,9069001,0.689035
chr2R,9070001,0.688095
chr2R,9071001,0.684193
chr2R,9072001,0.686519
chr2R,9073001,0.689668
chr2R,9074001,0.695635
chr2R,9075001,0.688908
chr2R,9076001,0.690450
chr2R,9077001,0.682409
chr2R,9078001,0.691549
chr2R,9079001,0.689185
chr2R,9080001,0.688751
chr2R,9081001,0.685596
chr2R,9082001,0.687316
chr2R,9083001,0.685145
chr2R,9084001,0.684788
chr2R,9085001,0.683381
chr2R,9086001,0.685791
chr2R,9087001,0.680593
chr2R,9088001,0.680914
chr2R,9089001,0.678827
chr2R,9090001,0.678651
chr2R,9091001,0.676431
chr2R,9092001,0.669242
chr2R,9093001,0.672553
chr2R,9094001,0.677229
chr2R,9095001,0.674370
chr2R,9096001,0.672056
chr2R,9097001,0.669379
chr2R,9098001,0.672723
chr2R,9099001,0.673558
chr2R,9100001,0.671005
chr2R,9101001,0.668493
chr2R,9102001,0.668052
chr2R,9103001,0.662239
chr2R,9104001,0.660382
chr2R,9105001,0.651087
chr2R,9106001,0.648121
chr2R,9107001,0.654979
chr2R,9108001,0.658827
chr2R,9109001,0.660176
chr2R,9110001,0.662799
chr2R,9111001,0.659525
chr2R,9112001,0.659686
chr2R,9113001,0.661412
chr2R,9114001,0.661246
chr2R,9115001,0.659270
chr2R,9116001,0.652061
chr2R,9117001,0.653430
chr2R,9118001,0.653077
chr2R,9119001,0.644097
chr2R,9120001,0.641826
chr2R,9121001,0.640586
chr2R,9122001,0.646640
chr2R,9123001,0.645087
chr2R,9124001,0.650003
chr2R,9125001,0.649132
chr2R,9126001,0.647381
chr2R,9127001,0.651427
chr2R,9128001,0.656093
chr2R,9129001,0.653368
chr2R,9130001,0.653541
chr2R,9131001,0.654218
chr2R,9132001,0.653582
chr2R,9133001,0.654075
chr2R,9134001,0.657372
chr2R,9135001,0.656912
chr2R,9136001,0.665853
chr2R,9137001,0.659009
chr2R,9138001,0.659906
chr2R,9139001,0.651809
chr2R,9140001,0.656598
chr2R,9141001,0.652285
chr2R,9142001,0.655810
chr2R,9143001,0.658149
chr2R,9144001,0.661313
chr2R,9145001,0.662759
chr2R,9146001,0.670116
chr2R,9147001,0.672810
chr2R,9148001,0.671318
chr2R,9149001,0.679088
chr2R,9150001,0.683575
chr2R,9151001,0.683774
chr2R,9152001,0.701017
chr2R,9153001,0.707048
chr2R,9154001,0.708551
chr2R,9155001,0.707591
chr2R,9156001,0.703095
chr2R,9157001,0.692346
chr2R,9158001,0.674654
chr2R,9159001,0.674249
chr2R,9160001,0.668546
chr2R,9161001,0.659333
chr2R,9162001,0.651459
chr2R,9163001,0.657634
chr2R,9164001,0.653861
chr2R,9165001,0.652041
chr2R,9166001,0.647586
chr2R,9167001,0.644825
chr2R,9168001,0.646030
chr2R,9169001,0.647094
chr2R,9170001,0.643553
chr2R,9171001,0.644469
chr2R,9172001,0.642503
chr2R,9173001,0.643776
chr2R,9174001,0.640829
chr2R,9175001,0.640139
chr2R,9176001,0.636685
chr2R,9177001,0.637850
chr2R,9178001,0.629878
chr2R,9179001,0.630651
chr2R,9180001,0.628723
chr2R,9181001,0.627072
chr2R,9182001,0.627417
chr2R,9183001,0.627449
chr2R,9184001,0.623370
chr2R,9185001,0.623445
chr2R,9186001,0.617187
chr2R,9187001,0.614133
chr2R,9188001,0.619619
chr2R,9189001,0.616583
chr2R,9190001,0.615087
chr2R,9191001,0.622244
chr2R,9192001,0.625317
chr2R,9193001,0.620240
chr2R,9194001,0.626028
chr2R,9195001,0.626728
chr2R,9196001,0.632898
chr2R,9197001,0.625248
chr2R,9198001,0.627163
chr2R,9199001,0.624833
chr2R,9200001,0.620721
chr2R,9201001,0.620418
chr2R,9202001,0.620578
chr2R,9203001,0.619590
chr2R,9204001,0.617849
chr2R,9205001,0.627250
chr2R,9206001,0.628692
chr2R,9207001,0.633349
chr2R,9208001,0.631173
chr2R,9209001,0.625196
chr2R,9210001,0.628353
chr2R,9211001,0.632316
chr2R,9212001,0.630200
chr2R,9213001,0.634588
chr2R,9214001,0.630352
chr2R,9215001,0.630938
chr2R,9216001,0.628551
chr2R,9217001,0.631840
chr2R,9218001,0.632345
chr2R,9219001,0.633197
chr2R,9220001,0.638058
chr2R,9221001,0.636282
chr2R,9222001,0.636742
chr2R,9223001,0.630701
chr2R,9224001,0.632906
chr2R,9225001,0.632064
chr2R,9226001,0.632129
chr2R,9227001,0.631765
chr2R,9228001,0.631665
chr2R,9229001,0.640335
chr2R,9230001,0.640976
chr2R,9231001,0.637425
chr2R,9232001,0.639069
chr2R,9233001,0.636496
chr2R,9234001,0.645686
chr2R,9235001,0.647195
chr2R,9236001,0.652878
chr2R,9237001,0.658164
chr2R,9238001,0.658752
chr2R,9239001,0.656806
chr2R,9240001,0.665181
chr2R,9241001,0.663260
chr2R,9242001,0.664052
chr2R,9243001,0.662085
chr2R,9244001,0.657610
chr2R,9245001,0.656759
chr2R,9246001,0.658881
chr2R,9247001,0.655672
chr2R,9248001,0.658903
chr2R,9249001,0.658789
chr2R,9250001,0.659043
chr2R,9251001,0.662047
chr2R,9252001,0.659130
chr2R,9253001,0.653832
chr2R,9254001,0.669640
chr2R,9255001,0.673260
chr2R,9256001,0.676535
chr2R,9257001,0.680958
chr2R,9258001,0.690651
chr2R,9259001,0.695635
chr2R,9260001,0.723076
chr2R,9261001,0.736535
chr2R,9262001,0.752436
chr2R,9263001,0.752121
chr2R,9264001,0.767082
chr2R,9265001,0.779411
chr2R,9266001,0.786750
chr2R,9267001,0.794254
chr2R,9268001,0.799340
chr2R,9269001,0.798524
chr2R,9270001,0.799657
chr2R,9271001,0.797340
chr2R,9272001,0.792159
chr2R,9273001,0.793722
chr2R,9274001,0.793006
chr2R,9275001,0.803812
chr2R,9276001,0.801852
chr2R,9277001,0.802942
chr2R,9278001,0.808388
chr2R,9279001,0.806198
chr2R,9280001,0.820200
chr2R,9281001,0.821300
chr2R,9282001,0.821271
chr2R,9283001,0.823735
chr2R,9284001,0.818895
chr2R,9285001,0.828315
chr2R,9286001,0.831615
chr2R,9287001,0.830557
chr2R,9288001,0.829618
chr2R,9289001,0.829338
chr2R,9290001,0.830267
chr2R,9291001,0.827424
chr2R,9292001,0.818521
chr2R,9293001,0.823827
chr2R,9294001,0.818605
chr2R,9295001,0.824042
chr2R,9296001,0.830110
chr2R,9297001,0.831582
chr2R,9298001,0.830198
chr2R,9299001,0.816928
chr2R,9300001,0.815781
chr2R,9301001,0.814738
chr2R,9302001,0.816491
chr2R,9303001,0.824993
chr2R,9304001,0.843612
chr2R,9305001,0.851790
chr2R,9306001,0.857317
chr2R,9307001,0.845295
chr2R,9308001,0.833496
chr2R,9309001,0.827307
chr2R,9310001,0.818796
chr2R,9311001,0.818489
chr2R,9312001,0.824413
chr2R,9313001,0.829625
chr2R,9314001,0.832564
chr2R,9315001,0.828921
chr2R,9316001,0.831287
chr2R,9317001,0.841101
chr2R,9318001,0.842101
chr2R,9319001,0.842490
chr2R,9320001,0.838036
chr2R,9321001,0.845572
chr2R,9322001,0.846758
chr2R,9323001,0.849323
chr2R,9324001,0.846795
chr2R,9325001,0.847769
chr2R,9326001,0.845920
chr2R,9327001,0.853818
chr2R,9328001,0.852839
chr2R,9329001,0.853081
chr2R,9330001,0.859345
chr2R,9331001,0.864849
chr2R,9332001,0.863450
chr2R,9333001,0.858612
chr2R,9334001,0.858919
chr2R,9335001,0.858710
chr2R,9336001,0.854123
chr2R,9337001,0.857199
chr2R,9338001,0.852580
chr2R,9339001,0.855901
chr2R,9340001,0.859830
chr2R,9341001,0.859895
chr2R,9342001,0.861021
chr2R,9343001,0.859825
chr2R,9344001,0.860364
chr2R,9345001,0.861992
chr2R,9346001,0.858677
chr2R,9347001,0.849096
chr2R,9348001,0.852931
chr2R,9349001,0.867338
chr2R,9350001,0.865553
chr2R,9351001,0.875357
chr2R,9352001,0.900878
chr2R,9353001,0.916375
chr2R,9354001,0.923993
chr2R,9355001,0.928040
chr2R,9356001,0.931204
chr2R,9357001,0.932479
chr2R,9358001,0.933737
chr2R,9359001,0.932876
chr2R,9360001,0.936418
chr2R,9361001,0.927797
chr2R,9362001,0.918803
chr2R,9363001,0.920078
chr2R,9364001,0.915934
chr2R,9365001,0.914649
chr2R,9366001,0.908661
chr2R,9367001,0.915129
chr2R,9368001,0.917091
chr2R,9369001,0.911205
chr2R,9370001,0.911281
chr2R,9371001,0.915272
chr2R,9372001,0.919503
chr2R,9373001,0.916002
chr2R,9374001,0.910547
chr2R,9375001,0.910825
chr2R,9376001,0.912774
chr2R,9377001,0.914318
chr2R,9378001,0.912226
chr2R,9379001,0.908847
chr2R,9380001,0.914908
chr2R,9381001,0.916163
chr2R,9382001,0.914122
chr2R,9383001,0.914575
chr2R,9384001,0.911445
chr2R,9385001,0.901737
chr2R,9386001,0.904975
chr2R,9387001,0.908122
chr2R,9388001,0.901904
chr2R,9389001,0.908737
chr2R,9390001,0.915435
chr2R,9391001,0.915385
chr2R,9392001,0.913900
chr2R,9393001,0.913099
chr2R,9394001,0.913493
chr2R,9395001,0.913414
chr2R,9396001,0.910856
chr2R,9397001,0.913937
chr2R,9398001,0.915831
chr2R,9399001,0.915966
chr2R,9400001,0.916442
chr2R,9401001,0.921952
chr2R,9402001,0.916786
chr2R,9403001,0.913421
chr2R,9404001,0.908008
chr2R,9405001,0.904221
chr2R,9406001,0.906116
chr2R,9407001,0.912260
chr2R,9408001,0.921184
chr2R,9409001,0.921711
chr2R,9410001,0.921630
chr2R,9411001,0.920598
chr2R,9412001,0.923123
chr2R,9413001,0.925689
chr2R,9414001,0.920836
chr2R,9415001,0.925189
chr2R,9416001,0.917963
chr2R,9417001,0.920985
chr2R,9418001,0.914525
chr2R,9419001,0.923257
chr2R,9420001,0.921991
chr2R,9421001,0.918999
chr2R,9422001,0.920201
chr2R,9423001,0.925639
chr2R,9424001,0.921150
chr2R,9425001,0.921137
chr2R,9426001,0.917638
chr2R,9427001,0.921026
chr2R,9428001,0.916028
chr2R,9429001,0.913400
chr2R,9430001,0.916633
chr2R,9431001,0.912743
chr2R,9432001,0.919613
chr2R,9433001,0.912501
chr2R,9434001,0.911587
chr2R,9435001,0.917344
chr2R,9436001,0.924010
chr2R,9437001,0.923218
chr2R,9438001,0.916063
chr2R,9439001,0.916576
chr2R,9440001,0.914338
chr2R,9441001,0.918096
chr2R,9442001,0.915757
chr2R,9443001,0.920778
chr2R,9444001,0.923130
chr2R,9445001,0.934136
chr2R,9446001,0.925202
chr2R,9447001,0.925156
chr2R,9448001,0.917964
chr2R,9449001,0.922152
chr2R,9450001,0.915074
chr2R,9451001,0.912238
chr2R,9452001,0.919033
chr2R,9453001,0.930669
chr2R,9454001,0.928589
chr2R,9455001,0.927199
chr2R,9456001,0.912142
chr2R,9457001,0.907325
chr2R,9458001,0.914446
chr2R,9459001,0.908469
chr2R,9460001,0.900142
chr2R,9461001,0.895058
chr2R,9462001,0.887350
chr2R,9463001,0.889337
chr2R,9464001,0.879496
chr2R,9465001,0.880420
chr2R,9466001,0.874131
chr2R,9467001,0.873987
chr2R,9468001,0.871157
chr2R,9469001,0.868893
chr2R,9470001,0.868292
chr2R,9471001,0.875873
chr2R,9472001,0.879411
chr2R,9473001,0.879361
chr2R,9474001,0.881757
chr2R,9475001,0.874243
chr2R,9476001,0.880208
chr2R,9477001,0.876388
chr2R,9478001,0.870498
chr2R,9479001,0.877775
chr2R,9480001,0.905964
chr2R,9481001,0.920391
chr2R,9482001,0.926097
chr2R,9483001,0.929727
chr2R,9484001,0.930986
chr2R,9485001,0.931928
chr2R,9486001,0.930634
