# Bvalcalc v1.4.4
# --genome --params /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/params/drosophila_v144/DroMel_Phastcons_paper_v144.py --bedgff /nas/longleaf/home/adaigle/johri/projects/Bmaps/bedgffs/DroMel_phastcons.bed --chr_sizes /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/dm6_autosomes_2_3_sizes.csv --rec_map /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/comeron_dm6_filled_clean.csv --prior_Bmap /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/coding_B_v144.csv --gamma_dfe --pop_change --out /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/phastcons_CDS_B_v144.csv --out_binsize 1000
# Format: Chromosome,Start,B
chr2L,2906001,0.747578
chr2L,2907001,0.743987
chr2L,2908001,0.744878
chr2L,2909001,0.743855
chr2L,2910001,0.743489
chr2L,2911001,0.747937
chr2L,2912001,0.748830
chr2L,2913001,0.744408
chr2L,2914001,0.744826
chr2L,2915001,0.741401
chr2L,2916001,0.743043
chr2L,2917001,0.742022
chr2L,2918001,0.743987
chr2L,2919001,0.745116
chr2L,2920001,0.743464
chr2L,2921001,0.744268
chr2L,2922001,0.746917
chr2L,2923001,0.745324
chr2L,2924001,0.745253
chr2L,2925001,0.746277
chr2L,2926001,0.745963
chr2L,2927001,0.742620
chr2L,2928001,0.745718
chr2L,2929001,0.751201
chr2L,2930001,0.756291
chr2L,2931001,0.753201
chr2L,2932001,0.758847
chr2L,2933001,0.767195
chr2L,2934001,0.779898
chr2L,2935001,0.770890
chr2L,2936001,0.763672
chr2L,2937001,0.761102
chr2L,2938001,0.761951
chr2L,2939001,0.761142
chr2L,2940001,0.761908
chr2L,2941001,0.761036
chr2L,2942001,0.766851
chr2L,2943001,0.765445
chr2L,2944001,0.775412
chr2L,2945001,0.780764
chr2L,2946001,0.780960
chr2L,2947001,0.778025
chr2L,2948001,0.777331
chr2L,2949001,0.776347
chr2L,2950001,0.782517
chr2L,2951001,0.790871
chr2L,2952001,0.804811
chr2L,2953001,0.807693
chr2L,2954001,0.807836
chr2L,2955001,0.799908
chr2L,2956001,0.791539
chr2L,2957001,0.788369
chr2L,2958001,0.788105
chr2L,2959001,0.789944
chr2L,2960001,0.790329
chr2L,2961001,0.791721
chr2L,2962001,0.793235
chr2L,2963001,0.797594
chr2L,2964001,0.811072
chr2L,2965001,0.815667
chr2L,2966001,0.817685
chr2L,2967001,0.814183
chr2L,2968001,0.806083
chr2L,2969001,0.796880
chr2L,2970001,0.792215
chr2L,2971001,0.787492
chr2L,2972001,0.791110
chr2L,2973001,0.784075
chr2L,2974001,0.784096
chr2L,2975001,0.779522
chr2L,2976001,0.777515
chr2L,2977001,0.778517
chr2L,2978001,0.776429
chr2L,2979001,0.778316
chr2L,2980001,0.773572
chr2L,2981001,0.765390
chr2L,2982001,0.762504
chr2L,2983001,0.762117
chr2L,2984001,0.762076
chr2L,2985001,0.767689
chr2L,2986001,0.770298
chr2L,2987001,0.771935
chr2L,2988001,0.773555
chr2L,2989001,0.777097
chr2L,2990001,0.772344
chr2L,2991001,0.769967
chr2L,2992001,0.769985
chr2L,2993001,0.773609
chr2L,2994001,0.766341
chr2L,2995001,0.761985
chr2L,2996001,0.760405
chr2L,2997001,0.757757
chr2L,2998001,0.769849
chr2L,2999001,0.771450
chr2L,3000001,0.753144
chr2L,3001001,0.748150
chr2L,3002001,0.741532
chr2L,3003001,0.740119
chr2L,3004001,0.740872
chr2L,3005001,0.740008
chr2L,3006001,0.734847
chr2L,3007001,0.733121
chr2L,3008001,0.731837
chr2L,3009001,0.729229
chr2L,3010001,0.734209
chr2L,3011001,0.737248
chr2L,3012001,0.744362
chr2L,3013001,0.749967
chr2L,3014001,0.762322
chr2L,3015001,0.770323
chr2L,3016001,0.774259
chr2L,3017001,0.773028
chr2L,3018001,0.784598
chr2L,3019001,0.776418
chr2L,3020001,0.778193
chr2L,3021001,0.781846
chr2L,3022001,0.781406
chr2L,3023001,0.781823
chr2L,3024001,0.779388
chr2L,3025001,0.780165
chr2L,3026001,0.786007
chr2L,3027001,0.780611
chr2L,3028001,0.782666
chr2L,3029001,0.785841
chr2L,3030001,0.789083
chr2L,3031001,0.786616
chr2L,3032001,0.790618
chr2L,3033001,0.788993
chr2L,3034001,0.789856
chr2L,3035001,0.796044
chr2L,3036001,0.796059
chr2L,3037001,0.803689
chr2L,3038001,0.806895
chr2L,3039001,0.814017
chr2L,3040001,0.829598
chr2L,3041001,0.840817
chr2L,3042001,0.846369
chr2L,3043001,0.851644
chr2L,3044001,0.858340
chr2L,3045001,0.863693
chr2L,3046001,0.868596
chr2L,3047001,0.862605
chr2L,3048001,0.864805
chr2L,3049001,0.866403
chr2L,3050001,0.875812
chr2L,3051001,0.879770
chr2L,3052001,0.885784
chr2L,3053001,0.888909
chr2L,3054001,0.897917
chr2L,3055001,0.910005
chr2L,3056001,0.914452
chr2L,3057001,0.907586
chr2L,3058001,0.902779
chr2L,3059001,0.904124
chr2L,3060001,0.916795
chr2L,3061001,0.917764
chr2L,3062001,0.919070
chr2L,3063001,0.920313
chr2L,3064001,0.922157
chr2L,3065001,0.924394
chr2L,3066001,0.928220
chr2L,3067001,0.938968
chr2L,3068001,0.947122
chr2L,3069001,0.942964
chr2L,3070001,0.936018
chr2L,3071001,0.935640
chr2L,3072001,0.939001
chr2L,3073001,0.955439
chr2L,3074001,0.960673
chr2L,3075001,0.962580
chr2L,3076001,0.962344
chr2L,3077001,0.959601
chr2L,3078001,0.941727
chr2L,3079001,0.936520
chr2L,3080001,0.940975
chr2L,3081001,0.940342
chr2L,3082001,0.937864
chr2L,3083001,0.939460
chr2L,3084001,0.938912
chr2L,3085001,0.939655
chr2L,3086001,0.945800
chr2L,3087001,0.938210
chr2L,3088001,0.939939
chr2L,3089001,0.942455
chr2L,3090001,0.950518
chr2L,3091001,0.938277
chr2L,3092001,0.938166
chr2L,3093001,0.940898
chr2L,3094001,0.943928
chr2L,3095001,0.941744
chr2L,3096001,0.939366
chr2L,3097001,0.941572
chr2L,3098001,0.940325
chr2L,3099001,0.948461
chr2L,3100001,0.942902
chr2L,3101001,0.941729
chr2L,3102001,0.942526
chr2L,3103001,0.942570
chr2L,3104001,0.937339
chr2L,3105001,0.936126
chr2L,3106001,0.939065
chr2L,3107001,0.940974
chr2L,3108001,0.946221
chr2L,3109001,0.941762
chr2L,3110001,0.947853
chr2L,3111001,0.942997
chr2L,3112001,0.946227
chr2L,3113001,0.940138
chr2L,3114001,0.939210
chr2L,3115001,0.935020
chr2L,3116001,0.933968
chr2L,3117001,0.939440
chr2L,3118001,0.937427
chr2L,3119001,0.934720
chr2L,3120001,0.938328
chr2L,3121001,0.935776
chr2L,3122001,0.932583
chr2L,3123001,0.937293
chr2L,3124001,0.942466
chr2L,3125001,0.942589
chr2L,3126001,0.941860
chr2L,3127001,0.942717
chr2L,3128001,0.942932
chr2L,3129001,0.940897
chr2L,3130001,0.939606
chr2L,3131001,0.940259
chr2L,3132001,0.936349
chr2L,3133001,0.940224
chr2L,3134001,0.939371
chr2L,3135001,0.939420
chr2L,3136001,0.937170
chr2L,3137001,0.937409
chr2L,3138001,0.939898
chr2L,3139001,0.938712
chr2L,3140001,0.942280
chr2L,3141001,0.942560
chr2L,3142001,0.941772
chr2L,3143001,0.944498
chr2L,3144001,0.951115
chr2L,3145001,0.954149
chr2L,3146001,0.957002
chr2L,3147001,0.947593
chr2L,3148001,0.935003
chr2L,3149001,0.924918
chr2L,3150001,0.909512
chr2L,3151001,0.910521
chr2L,3152001,0.907728
chr2L,3153001,0.902438
chr2L,3154001,0.898367
chr2L,3155001,0.895342
chr2L,3156001,0.890278
chr2L,3157001,0.886673
chr2L,3158001,0.893683
chr2L,3159001,0.897483
chr2L,3160001,0.899731
chr2L,3161001,0.899741
chr2L,3162001,0.897508
chr2L,3163001,0.905050
chr2L,3164001,0.900980
chr2L,3165001,0.898661
chr2L,3166001,0.899509
chr2L,3167001,0.904263
chr2L,3168001,0.914381
chr2L,3169001,0.911092
chr2L,3170001,0.905070
chr2L,3171001,0.908376
chr2L,3172001,0.907343
chr2L,3173001,0.903125
chr2L,3174001,0.900936
chr2L,3175001,0.895249
chr2L,3176001,0.885551
chr2L,3177001,0.884535
chr2L,3178001,0.879073
chr2L,3179001,0.880104
chr2L,3180001,0.879983
chr2L,3181001,0.882593
chr2L,3182001,0.886836
chr2L,3183001,0.887593
chr2L,3184001,0.883139
chr2L,3185001,0.884386
chr2L,3186001,0.883034
chr2L,3187001,0.883032
chr2L,3188001,0.885410
chr2L,3189001,0.889080
chr2L,3190001,0.894035
chr2L,3191001,0.893125
chr2L,3192001,0.895627
chr2L,3193001,0.891126
chr2L,3194001,0.883964
chr2L,3195001,0.884639
chr2L,3196001,0.884106
chr2L,3197001,0.885781
chr2L,3198001,0.883083
chr2L,3199001,0.896686
chr2L,3200001,0.888929
chr2L,3201001,0.892144
chr2L,3202001,0.891457
chr2L,3203001,0.898618
chr2L,3204001,0.927310
chr2L,3205001,0.934917
chr2L,3206001,0.937294
chr2L,3207001,0.937708
chr2L,3208001,0.934691
chr2L,3209001,0.928039
chr2L,3210001,0.905388
chr2L,3211001,0.893618
chr2L,3212001,0.887581
chr2L,3213001,0.882804
chr2L,3214001,0.877145
chr2L,3215001,0.876697
chr2L,3216001,0.872786
chr2L,3217001,0.875713
chr2L,3218001,0.873070
chr2L,3219001,0.876762
chr2L,3220001,0.884206
chr2L,3221001,0.878659
chr2L,3222001,0.880194
chr2L,3223001,0.874097
chr2L,3224001,0.876048
chr2L,3225001,0.881598
chr2L,3226001,0.874626
chr2L,3227001,0.877410
chr2L,3228001,0.879387
chr2L,3229001,0.874535
chr2L,3230001,0.869479
chr2L,3231001,0.870650
chr2L,3232001,0.871261
chr2L,3233001,0.872554
chr2L,3234001,0.874615
chr2L,3235001,0.876370
chr2L,3236001,0.882049
chr2L,3237001,0.885133
chr2L,3238001,0.887652
chr2L,3239001,0.890236
chr2L,3240001,0.884114
chr2L,3241001,0.880351
chr2L,3242001,0.877641
chr2L,3243001,0.874190
chr2L,3244001,0.879077
chr2L,3245001,0.877376
chr2L,3246001,0.883211
chr2L,3247001,0.884905
chr2L,3248001,0.893092
chr2L,3249001,0.890282
chr2L,3250001,0.896441
chr2L,3251001,0.916144
chr2L,3252001,0.932362
chr2L,3253001,0.937538
chr2L,3254001,0.940091
chr2L,3255001,0.940107
chr2L,3256001,0.938768
chr2L,3257001,0.934122
chr2L,3258001,0.924613
chr2L,3259001,0.898356
chr2L,3260001,0.893098
chr2L,3261001,0.891768
chr2L,3262001,0.882388
chr2L,3263001,0.880144
chr2L,3264001,0.880547
chr2L,3265001,0.889690
chr2L,3266001,0.889955
chr2L,3267001,0.892968
chr2L,3268001,0.885407
chr2L,3269001,0.894373
chr2L,3270001,0.889052
chr2L,3271001,0.885282
chr2L,3272001,0.877163
chr2L,3273001,0.876452
chr2L,3274001,0.873741
chr2L,3275001,0.878708
chr2L,3276001,0.881161
chr2L,3277001,0.882998
chr2L,3278001,0.879805
chr2L,3279001,0.875054
chr2L,3280001,0.874716
chr2L,3281001,0.874955
chr2L,3282001,0.876372
chr2L,3283001,0.873907
chr2L,3284001,0.875819
chr2L,3285001,0.872708
chr2L,3286001,0.872416
chr2L,3287001,0.866093
chr2L,3288001,0.870615
chr2L,3289001,0.872207
chr2L,3290001,0.874580
chr2L,3291001,0.887081
chr2L,3292001,0.892003
chr2L,3293001,0.897983
chr2L,3294001,0.903293
chr2L,3295001,0.895075
chr2L,3296001,0.889592
chr2L,3297001,0.885762
chr2L,3298001,0.880178
chr2L,3299001,0.883333
chr2L,3300001,0.890546
chr2L,3301001,0.890500
chr2L,3302001,0.888386
chr2L,3303001,0.895142
chr2L,3304001,0.900514
chr2L,3305001,0.890476
chr2L,3306001,0.895352
chr2L,3307001,0.888203
chr2L,3308001,0.894052
chr2L,3309001,0.893945
chr2L,3310001,0.899141
chr2L,3311001,0.896640
chr2L,3312001,0.905648
chr2L,3313001,0.902988
chr2L,3314001,0.901963
chr2L,3315001,0.897779
chr2L,3316001,0.897264
chr2L,3317001,0.898751
chr2L,3318001,0.896057
chr2L,3319001,0.897411
chr2L,3320001,0.900669
chr2L,3321001,0.898906
chr2L,3322001,0.897219
chr2L,3323001,0.894520
chr2L,3324001,0.895095
chr2L,3325001,0.897963
chr2L,3326001,0.898319
chr2L,3327001,0.899338
chr2L,3328001,0.895263
chr2L,3329001,0.898700
chr2L,3330001,0.901321
chr2L,3331001,0.895019
chr2L,3332001,0.895061
chr2L,3333001,0.895370
chr2L,3334001,0.897504
chr2L,3335001,0.901077
chr2L,3336001,0.891977
chr2L,3337001,0.891001
chr2L,3338001,0.886787
chr2L,3339001,0.883398
chr2L,3340001,0.888564
chr2L,3341001,0.876230
chr2L,3342001,0.877629
chr2L,3343001,0.878555
chr2L,3344001,0.885445
chr2L,3345001,0.889577
chr2L,3346001,0.886538
chr2L,3347001,0.891052
chr2L,3348001,0.894126
chr2L,3349001,0.901882
chr2L,3350001,0.913344
chr2L,3351001,0.922190
chr2L,3352001,0.926236
chr2L,3353001,0.934549
chr2L,3354001,0.942690
chr2L,3355001,0.932343
chr2L,3356001,0.924003
chr2L,3357001,0.935534
chr2L,3358001,0.943003
chr2L,3359001,0.950216
chr2L,3360001,0.946085
chr2L,3361001,0.934451
chr2L,3362001,0.931682
chr2L,3363001,0.930958
chr2L,3364001,0.930503
chr2L,3365001,0.929263
chr2L,3366001,0.929031
chr2L,3367001,0.933585
chr2L,3368001,0.934378
chr2L,3369001,0.931960
chr2L,3370001,0.936637
chr2L,3371001,0.937811
chr2L,3372001,0.935892
chr2L,3373001,0.943492
chr2L,3374001,0.937413
chr2L,3375001,0.943007
chr2L,3376001,0.943257
chr2L,3377001,0.938487
chr2L,3378001,0.934447
chr2L,3379001,0.931160
chr2L,3380001,0.932573
chr2L,3381001,0.931453
chr2L,3382001,0.931205
chr2L,3383001,0.928385
chr2L,3384001,0.930853
chr2L,3385001,0.927115
chr2L,3386001,0.932671
chr2L,3387001,0.942677
chr2L,3388001,0.944724
chr2L,3389001,0.935274
chr2L,3390001,0.933404
chr2L,3391001,0.933825
chr2L,3392001,0.929470
chr2L,3393001,0.931238
chr2L,3394001,0.937854
chr2L,3395001,0.934261
chr2L,3396001,0.934857
chr2L,3397001,0.935528
chr2L,3398001,0.939662
chr2L,3399001,0.933281
chr2L,3400001,0.932269
chr2L,3401001,0.935061
chr2L,3402001,0.938785
chr2L,3403001,0.935987
chr2L,3404001,0.943801
chr2L,3405001,0.948964
chr2L,3406001,0.940639
chr2L,3407001,0.937851
chr2L,3408001,0.928926
chr2L,3409001,0.931471
chr2L,3410001,0.931732
chr2L,3411001,0.929945
chr2L,3412001,0.930573
chr2L,3413001,0.929137
chr2L,3414001,0.930196
chr2L,3415001,0.929297
chr2L,3416001,0.935281
chr2L,3417001,0.944837
chr2L,3418001,0.933506
chr2L,3419001,0.929240
chr2L,3420001,0.931489
chr2L,3421001,0.935826
chr2L,3422001,0.937408
chr2L,3423001,0.939946
chr2L,3424001,0.937832
chr2L,3425001,0.939911
chr2L,3426001,0.939968
chr2L,3427001,0.935569
chr2L,3428001,0.935720
chr2L,3429001,0.934487
chr2L,3430001,0.933124
chr2L,3431001,0.933169
chr2L,3432001,0.936339
chr2L,3433001,0.929930
chr2L,3434001,0.930326
chr2L,3435001,0.931839
chr2L,3436001,0.927905
chr2L,3437001,0.928670
chr2L,3438001,0.924680
chr2L,3439001,0.928202
chr2L,3440001,0.928936
chr2L,3441001,0.929575
chr2L,3442001,0.931757
chr2L,3443001,0.933727
chr2L,3444001,0.929585
chr2L,3445001,0.932292
chr2L,3446001,0.931071
chr2L,3447001,0.926640
chr2L,3448001,0.922641
chr2L,3449001,0.925954
chr2L,3450001,0.925771
chr2L,3451001,0.932541
chr2L,3452001,0.933846
chr2L,3453001,0.929120
chr2L,3454001,0.922840
chr2L,3455001,0.920316
chr2L,3456001,0.920483
chr2L,3457001,0.921805
chr2L,3458001,0.917395
chr2L,3459001,0.917012
chr2L,3460001,0.918635
chr2L,3461001,0.920232
chr2L,3462001,0.929940
chr2L,3463001,0.923687
chr2L,3464001,0.918646
chr2L,3465001,0.923838
chr2L,3466001,0.926480
chr2L,3467001,0.927241
chr2L,3468001,0.919225
chr2L,3469001,0.919228
chr2L,3470001,0.920059
chr2L,3471001,0.919963
chr2L,3472001,0.922735
chr2L,3473001,0.922930
chr2L,3474001,0.926784
chr2L,3475001,0.939885
chr2L,3476001,0.943387
chr2L,3477001,0.936116
chr2L,3478001,0.926778
chr2L,3479001,0.924996
chr2L,3480001,0.925275
chr2L,3481001,0.921289
chr2L,3482001,0.912711
chr2L,3483001,0.911203
chr2L,3484001,0.906922
chr2L,3485001,0.908445
chr2L,3486001,0.905753
chr2L,3487001,0.901612
chr2L,3488001,0.906560
chr2L,3489001,0.903936
chr2L,3490001,0.915634
chr2L,3491001,0.911137
chr2L,3492001,0.914362
chr2L,3493001,0.917319
chr2L,3494001,0.933576
chr2L,3495001,0.928869
chr2L,3496001,0.912895
chr2L,3497001,0.907358
chr2L,3498001,0.913282
chr2L,3499001,0.918321
chr2L,3500001,0.921217
chr2L,3501001,0.921453
chr2L,3502001,0.921894
chr2L,3503001,0.918766
chr2L,3504001,0.920537
chr2L,3505001,0.919481
chr2L,3506001,0.923646
chr2L,3507001,0.932315
chr2L,3508001,0.923498
chr2L,3509001,0.920089
chr2L,3510001,0.920152
chr2L,3511001,0.915199
chr2L,3512001,0.914699
chr2L,3513001,0.915023
chr2L,3514001,0.920805
chr2L,3515001,0.920399
chr2L,3516001,0.917335
chr2L,3517001,0.918113
chr2L,3518001,0.913099
chr2L,3519001,0.916602
chr2L,3520001,0.916283
chr2L,3521001,0.913197
chr2L,3522001,0.915167
chr2L,3523001,0.914949
chr2L,3524001,0.914880
chr2L,3525001,0.912480
chr2L,3526001,0.912501
chr2L,3527001,0.917190
chr2L,3528001,0.913106
chr2L,3529001,0.916564
chr2L,3530001,0.921716
chr2L,3531001,0.918384
chr2L,3532001,0.918503
chr2L,3533001,0.912664
chr2L,3534001,0.907454
chr2L,3535001,0.901606
chr2L,3536001,0.899871
chr2L,3537001,0.901351
chr2L,3538001,0.899354
chr2L,3539001,0.908843
chr2L,3540001,0.910899
chr2L,3541001,0.905661
chr2L,3542001,0.907552
chr2L,3543001,0.910764
chr2L,3544001,0.914800
chr2L,3545001,0.929193
chr2L,3546001,0.929168
chr2L,3547001,0.934079
chr2L,3548001,0.918794
chr2L,3549001,0.895254
chr2L,3550001,0.875576
chr2L,3551001,0.869212
chr2L,3552001,0.864322
chr2L,3553001,0.864268
chr2L,3554001,0.854659
chr2L,3555001,0.855820
chr2L,3556001,0.852547
chr2L,3557001,0.853081
chr2L,3558001,0.853264
chr2L,3559001,0.848534
chr2L,3560001,0.848995
chr2L,3561001,0.844272
chr2L,3562001,0.838615
chr2L,3563001,0.834958
chr2L,3564001,0.840428
chr2L,3565001,0.840454
chr2L,3566001,0.846452
chr2L,3567001,0.845923
chr2L,3568001,0.857536
chr2L,3569001,0.860601
chr2L,3570001,0.849830
chr2L,3571001,0.846756
chr2L,3572001,0.849130
chr2L,3573001,0.852569
chr2L,3574001,0.856691
chr2L,3575001,0.854038
chr2L,3576001,0.862492
chr2L,3577001,0.859199
chr2L,3578001,0.867553
chr2L,3579001,0.864288
chr2L,3580001,0.866709
chr2L,3581001,0.854543
chr2L,3582001,0.845747
chr2L,3583001,0.842314
chr2L,3584001,0.839265
chr2L,3585001,0.838541
chr2L,3586001,0.840187
chr2L,3587001,0.840490
chr2L,3588001,0.838437
chr2L,3589001,0.837035
chr2L,3590001,0.835896
chr2L,3591001,0.833316
chr2L,3592001,0.831945
chr2L,3593001,0.833135
chr2L,3594001,0.838814
chr2L,3595001,0.839801
chr2L,3596001,0.843336
chr2L,3597001,0.841351
chr2L,3598001,0.843085
chr2L,3599001,0.844420
chr2L,3600001,0.843484
chr2L,3601001,0.847205
chr2L,3602001,0.846147
chr2L,3603001,0.848092
chr2L,3604001,0.869945
chr2L,3605001,0.864736
chr2L,3606001,0.865905
chr2L,3607001,0.855808
chr2L,3608001,0.853986
chr2L,3609001,0.845366
chr2L,3610001,0.850476
chr2L,3611001,0.852603
chr2L,3612001,0.853758
chr2L,3613001,0.854736
chr2L,3614001,0.861302
chr2L,3615001,0.870587
chr2L,3616001,0.894306
chr2L,3617001,0.900108
chr2L,3618001,0.900232
chr2L,3619001,0.887275
chr2L,3620001,0.882383
chr2L,3621001,0.883724
chr2L,3622001,0.885850
chr2L,3623001,0.874420
chr2L,3624001,0.865772
chr2L,3625001,0.855957
chr2L,3626001,0.862734
chr2L,3627001,0.864532
chr2L,3628001,0.860461
chr2L,3629001,0.858302
chr2L,3630001,0.856743
chr2L,3631001,0.864302
chr2L,3632001,0.863922
chr2L,3633001,0.856819
chr2L,3634001,0.857061
chr2L,3635001,0.854758
chr2L,3636001,0.860019
chr2L,3637001,0.860443
chr2L,3638001,0.862273
chr2L,3639001,0.867097
chr2L,3640001,0.869270
chr2L,3641001,0.864641
chr2L,3642001,0.860773
chr2L,3643001,0.860862
chr2L,3644001,0.866115
chr2L,3645001,0.876686
chr2L,3646001,0.880162
chr2L,3647001,0.886398
chr2L,3648001,0.895846
chr2L,3649001,0.904546
chr2L,3650001,0.932181
chr2L,3651001,0.941261
chr2L,3652001,0.947653
chr2L,3653001,0.947612
chr2L,3654001,0.945724
chr2L,3655001,0.932268
chr2L,3656001,0.927565
chr2L,3657001,0.931827
chr2L,3658001,0.918121
chr2L,3659001,0.916652
chr2L,3660001,0.912418
chr2L,3661001,0.914740
chr2L,3662001,0.915166
chr2L,3663001,0.918118
chr2L,3664001,0.911428
chr2L,3665001,0.909060
chr2L,3666001,0.911466
chr2L,3667001,0.914712
chr2L,3668001,0.923979
chr2L,3669001,0.924592
chr2L,3670001,0.920611
chr2L,3671001,0.911995
chr2L,3672001,0.908153
chr2L,3673001,0.909582
chr2L,3674001,0.903509
chr2L,3675001,0.902482
chr2L,3676001,0.901310
chr2L,3677001,0.901075
chr2L,3678001,0.905140
chr2L,3679001,0.902230
chr2L,3680001,0.903557
chr2L,3681001,0.902572
chr2L,3682001,0.903925
chr2L,3683001,0.903770
chr2L,3684001,0.909682
chr2L,3685001,0.905920
chr2L,3686001,0.907448
chr2L,3687001,0.907436
chr2L,3688001,0.910404
chr2L,3689001,0.910045
chr2L,3690001,0.918025
chr2L,3691001,0.929046
chr2L,3692001,0.932551
chr2L,3693001,0.934464
chr2L,3694001,0.933555
chr2L,3695001,0.931083
chr2L,3696001,0.931401
chr2L,3697001,0.929393
chr2L,3698001,0.929757
chr2L,3699001,0.928454
chr2L,3700001,0.932107
chr2L,3701001,0.929713
chr2L,3702001,0.921928
chr2L,3703001,0.925127
chr2L,3704001,0.931437
chr2L,3705001,0.928990
chr2L,3706001,0.923144
chr2L,3707001,0.920637
chr2L,3708001,0.914164
chr2L,3709001,0.917653
chr2L,3710001,0.918322
chr2L,3711001,0.924621
chr2L,3712001,0.929876
chr2L,3713001,0.932338
chr2L,3714001,0.922978
chr2L,3715001,0.918123
chr2L,3716001,0.921653
chr2L,3717001,0.920468
chr2L,3718001,0.915177
chr2L,3719001,0.908909
chr2L,3720001,0.911464
chr2L,3721001,0.920574
chr2L,3722001,0.915579
chr2L,3723001,0.914765
chr2L,3724001,0.910069
chr2L,3725001,0.912900
chr2L,3726001,0.914478
chr2L,3727001,0.938509
chr2L,3728001,0.941196
chr2L,3729001,0.926994
chr2L,3730001,0.923109
chr2L,3731001,0.918334
chr2L,3732001,0.913531
chr2L,3733001,0.906744
chr2L,3734001,0.910747
chr2L,3735001,0.911131
chr2L,3736001,0.911431
chr2L,3737001,0.918990
chr2L,3738001,0.911792
chr2L,3739001,0.911315
chr2L,3740001,0.913270
chr2L,3741001,0.911466
chr2L,3742001,0.913589
chr2L,3743001,0.917003
chr2L,3744001,0.923067
chr2L,3745001,0.930646
chr2L,3746001,0.930986
chr2L,3747001,0.932171
chr2L,3748001,0.934662
chr2L,3749001,0.936557
chr2L,3750001,0.941133
chr2L,3751001,0.944320
chr2L,3752001,0.958624
chr2L,3753001,0.962994
chr2L,3754001,0.954228
chr2L,3755001,0.942748
chr2L,3756001,0.948381
chr2L,3757001,0.954939
chr2L,3758001,0.953007
chr2L,3759001,0.954828
chr2L,3760001,0.951046
chr2L,3761001,0.947394
chr2L,3762001,0.947144
chr2L,3763001,0.943737
chr2L,3764001,0.946678
chr2L,3765001,0.950178
chr2L,3766001,0.948056
chr2L,3767001,0.950862
chr2L,3768001,0.961159
chr2L,3769001,0.956609
chr2L,3770001,0.947755
chr2L,3771001,0.954076
chr2L,3772001,0.955409
chr2L,3773001,0.946537
chr2L,3774001,0.940403
chr2L,3775001,0.942132
chr2L,3776001,0.943055
chr2L,3777001,0.940940
chr2L,3778001,0.946571
chr2L,3779001,0.953936
chr2L,3780001,0.952463
chr2L,3781001,0.947963
chr2L,3782001,0.951836
chr2L,3783001,0.960042
chr2L,3784001,0.952212
chr2L,3785001,0.955226
chr2L,3786001,0.957162
chr2L,3787001,0.952722
chr2L,3788001,0.945750
chr2L,3789001,0.946352
chr2L,3790001,0.950359
chr2L,3791001,0.947564
chr2L,3792001,0.942529
chr2L,3793001,0.944115
chr2L,3794001,0.943304
chr2L,3795001,0.942784
chr2L,3796001,0.942966
chr2L,3797001,0.943181
chr2L,3798001,0.944020
chr2L,3799001,0.946106
chr2L,3800001,0.947785
chr2L,3801001,0.949131
chr2L,3802001,0.959621
chr2L,3803001,0.958729
chr2L,3804001,0.954205
chr2L,3805001,0.960229
chr2L,3806001,0.967191
chr2L,3807001,0.959830
chr2L,3808001,0.967755
chr2L,3809001,0.972180
chr2L,3810001,0.968080
chr2L,3811001,0.956839
chr2L,3812001,0.954221
chr2L,3813001,0.955619
chr2L,3814001,0.947193
chr2L,3815001,0.947945
chr2L,3816001,0.949959
chr2L,3817001,0.949763
chr2L,3818001,0.949543
chr2L,3819001,0.947578
chr2L,3820001,0.945775
chr2L,3821001,0.947926
chr2L,3822001,0.944211
chr2L,3823001,0.947548
chr2L,3824001,0.951245
chr2L,3825001,0.952798
chr2L,3826001,0.957343
chr2L,3827001,0.952941
chr2L,3828001,0.948942
chr2L,3829001,0.947814
chr2L,3830001,0.948585
chr2L,3831001,0.951952
chr2L,3832001,0.952203
chr2L,3833001,0.949193
chr2L,3834001,0.947493
chr2L,3835001,0.948544
chr2L,3836001,0.953484
chr2L,3837001,0.957908
chr2L,3838001,0.961195
chr2L,3839001,0.955506
chr2L,3840001,0.948294
chr2L,3841001,0.948451
chr2L,3842001,0.947699
chr2L,3843001,0.949036
chr2L,3844001,0.948837
chr2L,3845001,0.949991
chr2L,3846001,0.949499
chr2L,3847001,0.949864
chr2L,3848001,0.953218
chr2L,3849001,0.947986
chr2L,3850001,0.949651
chr2L,3851001,0.948365
chr2L,3852001,0.947980
chr2L,3853001,0.948201
chr2L,3854001,0.949863
chr2L,3855001,0.951090
chr2L,3856001,0.949965
chr2L,3857001,0.949865
chr2L,3858001,0.952101
chr2L,3859001,0.949876
chr2L,3860001,0.951012
chr2L,3861001,0.950726
chr2L,3862001,0.960224
chr2L,3863001,0.959376
chr2L,3864001,0.956417
chr2L,3865001,0.953633
chr2L,3866001,0.952799
chr2L,3867001,0.960330
chr2L,3868001,0.954305
chr2L,3869001,0.952693
chr2L,3870001,0.952988
chr2L,3871001,0.957589
chr2L,3872001,0.959608
