# Bvalcalc v1.4.4
# --genome --params /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/params/drosophila_v144/DroMel_Cds_paper_v144.py --bedgff /nas/longleaf/home/adaigle/johri/projects/Bmaps/bedgffs/DroMel_cds.bed --chr_sizes /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/dm6_autosomes_2_3_sizes.csv --rec_map /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/comeron_dm6_filled_clean.csv --gamma_dfe --pop_change --out /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/coding_B_v144.csv --out_binsize 1000
# Format: Chromosome,Start,B
chr2R,9566001,0.886714
chr2R,9567001,0.879986
chr2R,9568001,0.866334
chr2R,9569001,0.852242
chr2R,9570001,0.844342
chr2R,9571001,0.840121
chr2R,9572001,0.839470
chr2R,9573001,0.840465
chr2R,9574001,0.840114
chr2R,9575001,0.843789
chr2R,9576001,0.852614
chr2R,9577001,0.860057
chr2R,9578001,0.858890
chr2R,9579001,0.852199
chr2R,9580001,0.842469
chr2R,9581001,0.839710
chr2R,9582001,0.833947
chr2R,9583001,0.832276
chr2R,9584001,0.838602
chr2R,9585001,0.834143
chr2R,9586001,0.838779
chr2R,9587001,0.839684
chr2R,9588001,0.835317
chr2R,9589001,0.832631
chr2R,9590001,0.835707
chr2R,9591001,0.831179
chr2R,9592001,0.832699
chr2R,9593001,0.832418
chr2R,9594001,0.834013
chr2R,9595001,0.827778
chr2R,9596001,0.828652
chr2R,9597001,0.831343
chr2R,9598001,0.832473
chr2R,9599001,0.837094
chr2R,9600001,0.839792
chr2R,9601001,0.848899
chr2R,9602001,0.852197
chr2R,9603001,0.860392
chr2R,9604001,0.858236
chr2R,9605001,0.867728
chr2R,9606001,0.865271
chr2R,9607001,0.867701
chr2R,9608001,0.868523
chr2R,9609001,0.877587
chr2R,9610001,0.886667
chr2R,9611001,0.888863
chr2R,9612001,0.882663
chr2R,9613001,0.886274
chr2R,9614001,0.899633
chr2R,9615001,0.905530
chr2R,9616001,0.912729
chr2R,9617001,0.917487
chr2R,9618001,0.921355
chr2R,9619001,0.924624
chr2R,9620001,0.927665
chr2R,9621001,0.930140
chr2R,9622001,0.932348
chr2R,9623001,0.934338
chr2R,9624001,0.936145
chr2R,9625001,0.937799
chr2R,9626001,0.939319
chr2R,9627001,0.940724
chr2R,9628001,0.942026
chr2R,9629001,0.943237
chr2R,9630001,0.944366
chr2R,9631001,0.945421
chr2R,9632001,0.946408
chr2R,9633001,0.947332
chr2R,9634001,0.948197
chr2R,9635001,0.949004
chr2R,9636001,0.949756
chr2R,9637001,0.950451
chr2R,9638001,0.951087
chr2R,9639001,0.951656
chr2R,9640001,0.953287
chr2R,9641001,0.953546
chr2R,9642001,0.953547
chr2R,9643001,0.952933
chr2R,9644001,0.954783
chr2R,9645001,0.955576
chr2R,9646001,0.956220
chr2R,9647001,0.956778
chr2R,9648001,0.957277
chr2R,9649001,0.957733
chr2R,9650001,0.958154
chr2R,9651001,0.958546
chr2R,9652001,0.958913
chr2R,9653001,0.959259
chr2R,9654001,0.959585
chr2R,9655001,0.959894
chr2R,9656001,0.960186
chr2R,9657001,0.960463
chr2R,9658001,0.960725
chr2R,9659001,0.960973
chr2R,9660001,0.966546
chr2R,9661001,0.966727
chr2R,9662001,0.966829
chr2R,9663001,0.966840
chr2R,9664001,0.966726
chr2R,9665001,0.966398
chr2R,9666001,0.965546
chr2R,9667001,0.962048
chr2R,9668001,0.965454
chr2R,9669001,0.966507
chr2R,9670001,0.966954
chr2R,9671001,0.967176
chr2R,9672001,0.967273
chr2R,9673001,0.967285
chr2R,9674001,0.967230
chr2R,9675001,0.967114
chr2R,9676001,0.966938
chr2R,9677001,0.966698
chr2R,9678001,0.966383
chr2R,9679001,0.965975
chr2R,9680001,0.969431
chr2R,9681001,0.968478
chr2R,9682001,0.966076
chr2R,9683001,0.966126
chr2R,9684001,0.965765
chr2R,9685001,0.964472
chr2R,9686001,0.962394
chr2R,9687001,0.958955
chr2R,9688001,0.950288
chr2R,9689001,0.937017
chr2R,9690001,0.933239
chr2R,9691001,0.937735
chr2R,9692001,0.942429
chr2R,9693001,0.953585
chr2R,9694001,0.959083
chr2R,9695001,0.961436
chr2R,9696001,0.962740
chr2R,9697001,0.963440
chr2R,9698001,0.963714
chr2R,9699001,0.963623
chr2R,9700001,0.963984
chr2R,9701001,0.963036
chr2R,9702001,0.961380
chr2R,9703001,0.958306
chr2R,9704001,0.949041
chr2R,9705001,0.945611
chr2R,9706001,0.942975
chr2R,9707001,0.938632
chr2R,9708001,0.944851
chr2R,9709001,0.955542
chr2R,9710001,0.958064
chr2R,9711001,0.958471
chr2R,9712001,0.956056
chr2R,9713001,0.950981
chr2R,9714001,0.955047
chr2R,9715001,0.954058
chr2R,9716001,0.946327
chr2R,9717001,0.940923
chr2R,9718001,0.951421
chr2R,9719001,0.948671
chr2R,9720001,0.952821
chr2R,9721001,0.955739
chr2R,9722001,0.960028
chr2R,9723001,0.958601
chr2R,9724001,0.962630
chr2R,9725001,0.964838
chr2R,9726001,0.966053
chr2R,9727001,0.966894
chr2R,9728001,0.967521
chr2R,9729001,0.968005
chr2R,9730001,0.968383
chr2R,9731001,0.968678
chr2R,9732001,0.968905
chr2R,9733001,0.969075
chr2R,9734001,0.969192
chr2R,9735001,0.969262
chr2R,9736001,0.969286
chr2R,9737001,0.969266
chr2R,9738001,0.969200
chr2R,9739001,0.969086
chr2R,9740001,0.963339
chr2R,9741001,0.963079
chr2R,9742001,0.962736
chr2R,9743001,0.962275
chr2R,9744001,0.961444
chr2R,9745001,0.960969
chr2R,9746001,0.960247
chr2R,9747001,0.958877
chr2R,9748001,0.954822
chr2R,9749001,0.951861
chr2R,9750001,0.956726
chr2R,9751001,0.957041
chr2R,9752001,0.956562
chr2R,9753001,0.955538
chr2R,9754001,0.953888
chr2R,9755001,0.950791
chr2R,9756001,0.947207
chr2R,9757001,0.941253
chr2R,9758001,0.941626
chr2R,9759001,0.934238
chr2R,9760001,0.918909
chr2R,9761001,0.909139
chr2R,9762001,0.903862
chr2R,9763001,0.898612
chr2R,9764001,0.897283
chr2R,9765001,0.903288
chr2R,9766001,0.905588
chr2R,9767001,0.910240
chr2R,9768001,0.914416
chr2R,9769001,0.912508
chr2R,9770001,0.918527
chr2R,9771001,0.916560
chr2R,9772001,0.914290
chr2R,9773001,0.922183
chr2R,9774001,0.923872
chr2R,9775001,0.922170
chr2R,9776001,0.922886
chr2R,9777001,0.923858
chr2R,9778001,0.926313
chr2R,9779001,0.923212
chr2R,9780001,0.923304
chr2R,9781001,0.924657
chr2R,9782001,0.925414
chr2R,9783001,0.925814
chr2R,9784001,0.925944
chr2R,9785001,0.925849
chr2R,9786001,0.925549
chr2R,9787001,0.925047
chr2R,9788001,0.924335
chr2R,9789001,0.923388
chr2R,9790001,0.922164
chr2R,9791001,0.920591
chr2R,9792001,0.918552
chr2R,9793001,0.915833
chr2R,9794001,0.912016
chr2R,9795001,0.902872
chr2R,9796001,0.897166
chr2R,9797001,0.895106
chr2R,9798001,0.906523
chr2R,9799001,0.910430
chr2R,9800001,0.908745
chr2R,9801001,0.909717
chr2R,9802001,0.910063
chr2R,9803001,0.909930
chr2R,9804001,0.909393
chr2R,9805001,0.908481
chr2R,9806001,0.907193
chr2R,9807001,0.905496
chr2R,9808001,0.903315
chr2R,9809001,0.900509
chr2R,9810001,0.896788
chr2R,9811001,0.888122
chr2R,9812001,0.887070
chr2R,9813001,0.887026
chr2R,9814001,0.883305
chr2R,9815001,0.873335
chr2R,9816001,0.867384
chr2R,9817001,0.864510
chr2R,9818001,0.863535
chr2R,9819001,0.866474
chr2R,9820001,0.856315
chr2R,9821001,0.848301
chr2R,9822001,0.846251
chr2R,9823001,0.840250
chr2R,9824001,0.838668
chr2R,9825001,0.836038
chr2R,9826001,0.836911
chr2R,9827001,0.849197
chr2R,9828001,0.846014
chr2R,9829001,0.846663
chr2R,9830001,0.860405
chr2R,9831001,0.864385
chr2R,9832001,0.866071
chr2R,9833001,0.866170
chr2R,9834001,0.864809
chr2R,9835001,0.861841
chr2R,9836001,0.856649
chr2R,9837001,0.842880
chr2R,9838001,0.837170
chr2R,9839001,0.837111
chr2R,9840001,0.832804
chr2R,9841001,0.835428
chr2R,9842001,0.840422
chr2R,9843001,0.838081
chr2R,9844001,0.829857
chr2R,9845001,0.828831
chr2R,9846001,0.826796
chr2R,9847001,0.824015
chr2R,9848001,0.817167
chr2R,9849001,0.813711
chr2R,9850001,0.819626
chr2R,9851001,0.820653
chr2R,9852001,0.820897
chr2R,9853001,0.831575
chr2R,9854001,0.830752
chr2R,9855001,0.828785
chr2R,9856001,0.843177
chr2R,9857001,0.850132
chr2R,9858001,0.852992
chr2R,9859001,0.853998
chr2R,9860001,0.852930
chr2R,9861001,0.851440
chr2R,9862001,0.848752
chr2R,9863001,0.843104
chr2R,9864001,0.832648
chr2R,9865001,0.833184
chr2R,9866001,0.835050
chr2R,9867001,0.842892
chr2R,9868001,0.843865
chr2R,9869001,0.843140
chr2R,9870001,0.840764
chr2R,9871001,0.833290
chr2R,9872001,0.822243
chr2R,9873001,0.829505
chr2R,9874001,0.831594
chr2R,9875001,0.825188
chr2R,9876001,0.824403
chr2R,9877001,0.815632
chr2R,9878001,0.809289
chr2R,9879001,0.806509
chr2R,9880001,0.804236
chr2R,9881001,0.815009
chr2R,9882001,0.819714
chr2R,9883001,0.817865
chr2R,9884001,0.813749
chr2R,9885001,0.808942
chr2R,9886001,0.811952
chr2R,9887001,0.806146
chr2R,9888001,0.800866
chr2R,9889001,0.806614
chr2R,9890001,0.802762
chr2R,9891001,0.804017
chr2R,9892001,0.797551
chr2R,9893001,0.794102
chr2R,9894001,0.794039
chr2R,9895001,0.796091
chr2R,9896001,0.796886
chr2R,9897001,0.799296
chr2R,9898001,0.812047
chr2R,9899001,0.813739
chr2R,9900001,0.820171
chr2R,9901001,0.833311
chr2R,9902001,0.840853
chr2R,9903001,0.845760
chr2R,9904001,0.849262
chr2R,9905001,0.851569
chr2R,9906001,0.852735
chr2R,9907001,0.852666
chr2R,9908001,0.850705
chr2R,9909001,0.840160
chr2R,9910001,0.846056
chr2R,9911001,0.843301
chr2R,9912001,0.841015
chr2R,9913001,0.850125
chr2R,9914001,0.858135
chr2R,9915001,0.860837
chr2R,9916001,0.858071
chr2R,9917001,0.861360
chr2R,9918001,0.860019
chr2R,9919001,0.866004
chr2R,9920001,0.874076
chr2R,9921001,0.880211
chr2R,9922001,0.884946
chr2R,9923001,0.888602
chr2R,9924001,0.891658
chr2R,9925001,0.894276
chr2R,9926001,0.896556
chr2R,9927001,0.898563
chr2R,9928001,0.900347
chr2R,9929001,0.901941
chr2R,9930001,0.903374
chr2R,9931001,0.904665
chr2R,9932001,0.905831
chr2R,9933001,0.906885
chr2R,9934001,0.907838
chr2R,9935001,0.908698
chr2R,9936001,0.909471
chr2R,9937001,0.910164
chr2R,9938001,0.910781
chr2R,9939001,0.911324
chr2R,9940001,0.914872
chr2R,9941001,0.915178
chr2R,9942001,0.915416
chr2R,9943001,0.915589
chr2R,9944001,0.915694
chr2R,9945001,0.915730
chr2R,9946001,0.915693
chr2R,9947001,0.915579
chr2R,9948001,0.915382
chr2R,9949001,0.915095
chr2R,9950001,0.914706
chr2R,9951001,0.914203
chr2R,9952001,0.913567
chr2R,9953001,0.912774
chr2R,9954001,0.911790
chr2R,9955001,0.910565
chr2R,9956001,0.909025
chr2R,9957001,0.907051
chr2R,9958001,0.904376
chr2R,9959001,0.898476
chr2R,9960001,0.902115
chr2R,9961001,0.898534
chr2R,9962001,0.895990
chr2R,9963001,0.901121
chr2R,9964001,0.899677
chr2R,9965001,0.905813
chr2R,9966001,0.905135
chr2R,9967001,0.895782
chr2R,9968001,0.898754
chr2R,9969001,0.899828
chr2R,9970001,0.899109
chr2R,9971001,0.896694
chr2R,9972001,0.898032
chr2R,9973001,0.910224
chr2R,9974001,0.914266
chr2R,9975001,0.916482
chr2R,9976001,0.917511
chr2R,9977001,0.917460
chr2R,9978001,0.916006
chr2R,9979001,0.908007
chr2R,9980001,0.912476
chr2R,9981001,0.923049
chr2R,9982001,0.925807
chr2R,9983001,0.927196
chr2R,9984001,0.927761
chr2R,9985001,0.927681
chr2R,9986001,0.926973
chr2R,9987001,0.925523
chr2R,9988001,0.923015
chr2R,9989001,0.918675
chr2R,9990001,0.906692
chr2R,9991001,0.896484
chr2R,9992001,0.900082
chr2R,9993001,0.914839
chr2R,9994001,0.919940
chr2R,9995001,0.921675
chr2R,9996001,0.920290
chr2R,9997001,0.917769
chr2R,9998001,0.919398
chr2R,9999001,0.922295
chr2R,10000001,0.929532
chr2R,10001001,0.932337
chr2R,10002001,0.933884
chr2R,10003001,0.934726
chr2R,10004001,0.934741
chr2R,10005001,0.933515
chr2R,10006001,0.936462
chr2R,10007001,0.937380
chr2R,10008001,0.937927
chr2R,10009001,0.938244
chr2R,10010001,0.938391
chr2R,10011001,0.938398
chr2R,10012001,0.938282
chr2R,10013001,0.938050
chr2R,10014001,0.937706
chr2R,10015001,0.937245
chr2R,10016001,0.936661
chr2R,10017001,0.935943
chr2R,10018001,0.935072
chr2R,10019001,0.934024
chr2R,10020001,0.933247
chr2R,10021001,0.931645
chr2R,10022001,0.929689
chr2R,10023001,0.927246
chr2R,10024001,0.924084
chr2R,10025001,0.919743
chr2R,10026001,0.912023
chr2R,10027001,0.897438
chr2R,10028001,0.898947
chr2R,10029001,0.901220
chr2R,10030001,0.899736
chr2R,10031001,0.895323
chr2R,10032001,0.897061
chr2R,10033001,0.894641
chr2R,10034001,0.893189
chr2R,10035001,0.900156
chr2R,10036001,0.897026
chr2R,10037001,0.887071
chr2R,10038001,0.886780
chr2R,10039001,0.888137
chr2R,10040001,0.892508
chr2R,10041001,0.881642
chr2R,10042001,0.879693
chr2R,10043001,0.892130
chr2R,10044001,0.903001
chr2R,10045001,0.906463
chr2R,10046001,0.908002
chr2R,10047001,0.908031
chr2R,10048001,0.906324
chr2R,10049001,0.903670
chr2R,10050001,0.900384
chr2R,10051001,0.897660
chr2R,10052001,0.902986
chr2R,10053001,0.903049
chr2R,10054001,0.899409
chr2R,10055001,0.900875
chr2R,10056001,0.898743
chr2R,10057001,0.894671
chr2R,10058001,0.890071
chr2R,10059001,0.881929
chr2R,10060001,0.867453
chr2R,10061001,0.859590
chr2R,10062001,0.854595
chr2R,10063001,0.849591
chr2R,10064001,0.837079
chr2R,10065001,0.834535
chr2R,10066001,0.838254
chr2R,10067001,0.837531
chr2R,10068001,0.841873
chr2R,10069001,0.844375
chr2R,10070001,0.838508
chr2R,10071001,0.836284
chr2R,10072001,0.835850
chr2R,10073001,0.842853
chr2R,10074001,0.844128
chr2R,10075001,0.854811
chr2R,10076001,0.865745
chr2R,10077001,0.870204
chr2R,10078001,0.872157
chr2R,10079001,0.872767
chr2R,10080001,0.873637
chr2R,10081001,0.871483
chr2R,10082001,0.867484
chr2R,10083001,0.863633
chr2R,10084001,0.868097
chr2R,10085001,0.862806
chr2R,10086001,0.856916
chr2R,10087001,0.869096
chr2R,10088001,0.872334
chr2R,10089001,0.872670
chr2R,10090001,0.869818
chr2R,10091001,0.867573
chr2R,10092001,0.865344
chr2R,10093001,0.853873
chr2R,10094001,0.853301
chr2R,10095001,0.861718
chr2R,10096001,0.864440
chr2R,10097001,0.855458
chr2R,10098001,0.855986
chr2R,10099001,0.864923
chr2R,10100001,0.874202
chr2R,10101001,0.877133
chr2R,10102001,0.878442
chr2R,10103001,0.878319
chr2R,10104001,0.875378
chr2R,10105001,0.873484
chr2R,10106001,0.871608
chr2R,10107001,0.873943
chr2R,10108001,0.875176
chr2R,10109001,0.872694
chr2R,10110001,0.868001
chr2R,10111001,0.869034
chr2R,10112001,0.864846
chr2R,10113001,0.862703
chr2R,10114001,0.862274
chr2R,10115001,0.853943
chr2R,10116001,0.852876
chr2R,10117001,0.861194
chr2R,10118001,0.858028
chr2R,10119001,0.857369
chr2R,10120001,0.854041
chr2R,10121001,0.860041
chr2R,10122001,0.863229
chr2R,10123001,0.871991
chr2R,10124001,0.874481
chr2R,10125001,0.875104
chr2R,10126001,0.872754
chr2R,10127001,0.870149
chr2R,10128001,0.870923
chr2R,10129001,0.872400
chr2R,10130001,0.872096
chr2R,10131001,0.866736
chr2R,10132001,0.861438
chr2R,10133001,0.862388
chr2R,10134001,0.864140
chr2R,10135001,0.859707
chr2R,10136001,0.854767
chr2R,10137001,0.852542
chr2R,10138001,0.842746
chr2R,10139001,0.840890
chr2R,10140001,0.840054
chr2R,10141001,0.836893
chr2R,10142001,0.839477
chr2R,10143001,0.840252
chr2R,10144001,0.841882
chr2R,10145001,0.844907
chr2R,10146001,0.851703
chr2R,10147001,0.856276
chr2R,10148001,0.862035
chr2R,10149001,0.869864
chr2R,10150001,0.875633
chr2R,10151001,0.879248
chr2R,10152001,0.880568
chr2R,10153001,0.878724
chr2R,10154001,0.881336
chr2R,10155001,0.888034
chr2R,10156001,0.885154
chr2R,10157001,0.880776
chr2R,10158001,0.896196
chr2R,10159001,0.904005
chr2R,10160001,0.918463
chr2R,10161001,0.927011
chr2R,10162001,0.932816
chr2R,10163001,0.937154
chr2R,10164001,0.940574
chr2R,10165001,0.943365
chr2R,10166001,0.945699
chr2R,10167001,0.947686
chr2R,10168001,0.949401
chr2R,10169001,0.950899
chr2R,10170001,0.952219
chr2R,10171001,0.953391
chr2R,10172001,0.954438
chr2R,10173001,0.955378
chr2R,10174001,0.956226
chr2R,10175001,0.956994
chr2R,10176001,0.957691
chr2R,10177001,0.958325
chr2R,10178001,0.958903
chr2R,10179001,0.959430
chr2R,10180001,0.965078
chr2R,10181001,0.965450
chr2R,10182001,0.965780
chr2R,10183001,0.966071
chr2R,10184001,0.966325
chr2R,10185001,0.966543
chr2R,10186001,0.966728
chr2R,10187001,0.966879
chr2R,10188001,0.966995
chr2R,10189001,0.967075
chr2R,10190001,0.967117
chr2R,10191001,0.967113
chr2R,10192001,0.967057
chr2R,10193001,0.966931
chr2R,10194001,0.966706
chr2R,10195001,0.966318
chr2R,10196001,0.965600
chr2R,10197001,0.962967
chr2R,10198001,0.962486
chr2R,10199001,0.964802
chr2R,10200001,0.968159
chr2R,10201001,0.968224
chr2R,10202001,0.968006
chr2R,10203001,0.967547
chr2R,10204001,0.966800
chr2R,10205001,0.965617
chr2R,10206001,0.963605
chr2R,10207001,0.958584
chr2R,10208001,0.949654
chr2R,10209001,0.952519
chr2R,10210001,0.959570
chr2R,10211001,0.963703
chr2R,10212001,0.965334
chr2R,10213001,0.966251
chr2R,10214001,0.966785
chr2R,10215001,0.967075
chr2R,10216001,0.967185
chr2R,10217001,0.967141
chr2R,10218001,0.966946
chr2R,10219001,0.966574
chr2R,10220001,0.967254
chr2R,10221001,0.966052
chr2R,10222001,0.963146
chr2R,10223001,0.959488
chr2R,10224001,0.963521
chr2R,10225001,0.964531
chr2R,10226001,0.964505
chr2R,10227001,0.963984
chr2R,10228001,0.963028
chr2R,10229001,0.961524
chr2R,10230001,0.959089
chr2R,10231001,0.953933
chr2R,10232001,0.940107
chr2R,10233001,0.945137
chr2R,10234001,0.951376
chr2R,10235001,0.955928
chr2R,10236001,0.956584
chr2R,10237001,0.956436
chr2R,10238001,0.955887
chr2R,10239001,0.954196
chr2R,10240001,0.951693
chr2R,10241001,0.943088
chr2R,10242001,0.937758
chr2R,10243001,0.931889
chr2R,10244001,0.931772
chr2R,10245001,0.931242
chr2R,10246001,0.932310
chr2R,10247001,0.935158
chr2R,10248001,0.933639
chr2R,10249001,0.938922
chr2R,10250001,0.940817
chr2R,10251001,0.940222
chr2R,10252001,0.939855
chr2R,10253001,0.928766
chr2R,10254001,0.933602
chr2R,10255001,0.943961
chr2R,10256001,0.946580
chr2R,10257001,0.946811
chr2R,10258001,0.943737
chr2R,10259001,0.936222
chr2R,10260001,0.936650
chr2R,10261001,0.943099
chr2R,10262001,0.945902
chr2R,10263001,0.946289
chr2R,10264001,0.945291
chr2R,10265001,0.942960
chr2R,10266001,0.940024
chr2R,10267001,0.932636
chr2R,10268001,0.925687
chr2R,10269001,0.934903
chr2R,10270001,0.941210
chr2R,10271001,0.943076
chr2R,10272001,0.943585
chr2R,10273001,0.943226
chr2R,10274001,0.942139
chr2R,10275001,0.940294
chr2R,10276001,0.937504
chr2R,10277001,0.933322
chr2R,10278001,0.926604
chr2R,10279001,0.907834
chr2R,10280001,0.895372
chr2R,10281001,0.890763
chr2R,10282001,0.889233
chr2R,10283001,0.890412
chr2R,10284001,0.895256
chr2R,10285001,0.910919
chr2R,10286001,0.921051
chr2R,10287001,0.923382
chr2R,10288001,0.927131
chr2R,10289001,0.929045
chr2R,10290001,0.928816
chr2R,10291001,0.926802
chr2R,10292001,0.919639
chr2R,10293001,0.917038
chr2R,10294001,0.913971
chr2R,10295001,0.910091
chr2R,10296001,0.898742
chr2R,10297001,0.889453
chr2R,10298001,0.887878
chr2R,10299001,0.890300
chr2R,10300001,0.903047
chr2R,10301001,0.907240
chr2R,10302001,0.914504
chr2R,10303001,0.916894
chr2R,10304001,0.911701
chr2R,10305001,0.907591
chr2R,10306001,0.908619
chr2R,10307001,0.899592
chr2R,10308001,0.893906
chr2R,10309001,0.897925
chr2R,10310001,0.899834
chr2R,10311001,0.905410
chr2R,10312001,0.916199
chr2R,10313001,0.919424
chr2R,10314001,0.917537
chr2R,10315001,0.917861
chr2R,10316001,0.907699
chr2R,10317001,0.899982
chr2R,10318001,0.901426
chr2R,10319001,0.902591
chr2R,10320001,0.905032
chr2R,10321001,0.910084
chr2R,10322001,0.920368
chr2R,10323001,0.919033
chr2R,10324001,0.920012
chr2R,10325001,0.919191
chr2R,10326001,0.924778
chr2R,10327001,0.928337
chr2R,10328001,0.925266
chr2R,10329001,0.919023
chr2R,10330001,0.921718
chr2R,10331001,0.922866
chr2R,10332001,0.927253
chr2R,10333001,0.929473
chr2R,10334001,0.931455
chr2R,10335001,0.931362
chr2R,10336001,0.931080
chr2R,10337001,0.935711
chr2R,10338001,0.935892
chr2R,10339001,0.936163
chr2R,10340001,0.943472
chr2R,10341001,0.947490
chr2R,10342001,0.949613
chr2R,10343001,0.950501
chr2R,10344001,0.951614
chr2R,10345001,0.953133
chr2R,10346001,0.953827
chr2R,10347001,0.954138
chr2R,10348001,0.954079
chr2R,10349001,0.953574
chr2R,10350001,0.952394
chr2R,10351001,0.949143
chr2R,10352001,0.946248
chr2R,10353001,0.942888
chr2R,10354001,0.945931
chr2R,10355001,0.944168
chr2R,10356001,0.944085
chr2R,10357001,0.945507
chr2R,10358001,0.948601
chr2R,10359001,0.948008
chr2R,10360001,0.941929
chr2R,10361001,0.945201
chr2R,10362001,0.936241
chr2R,10363001,0.941152
chr2R,10364001,0.948373
chr2R,10365001,0.952869
chr2R,10366001,0.955162
chr2R,10367001,0.956631
chr2R,10368001,0.957605
chr2R,10369001,0.958227
chr2R,10370001,0.958566
chr2R,10371001,0.958648
chr2R,10372001,0.958463
chr2R,10373001,0.957970
chr2R,10374001,0.957070
chr2R,10375001,0.955567
chr2R,10376001,0.953016
chr2R,10377001,0.947053
chr2R,10378001,0.932611
chr2R,10379001,0.936176
chr2R,10380001,0.950846
chr2R,10381001,0.954993
chr2R,10382001,0.957345
chr2R,10383001,0.958829
chr2R,10384001,0.959766
chr2R,10385001,0.960278
chr2R,10386001,0.960354
chr2R,10387001,0.959592
chr2R,10388001,0.957260
chr2R,10389001,0.960968
chr2R,10390001,0.961938
chr2R,10391001,0.962490
chr2R,10392001,0.962814
chr2R,10393001,0.962983
chr2R,10394001,0.963032
chr2R,10395001,0.962978
chr2R,10396001,0.962830
chr2R,10397001,0.962586
chr2R,10398001,0.962243
chr2R,10399001,0.961789
chr2R,10400001,0.961759
chr2R,10401001,0.960947
chr2R,10402001,0.959932
chr2R,10403001,0.958640
chr2R,10404001,0.956936
chr2R,10405001,0.954546
chr2R,10406001,0.950073
chr2R,10407001,0.943828
chr2R,10408001,0.944978
chr2R,10409001,0.934844
chr2R,10410001,0.934315
chr2R,10411001,0.941610
chr2R,10412001,0.946625
chr2R,10413001,0.949181
chr2R,10414001,0.949927
chr2R,10415001,0.949739
chr2R,10416001,0.948702
chr2R,10417001,0.946591
chr2R,10418001,0.941407
chr2R,10419001,0.935425
chr2R,10420001,0.936721
chr2R,10421001,0.936699
chr2R,10422001,0.931172
chr2R,10423001,0.937109
chr2R,10424001,0.932791
chr2R,10425001,0.933424
chr2R,10426001,0.935186
chr2R,10427001,0.929457
chr2R,10428001,0.935263
chr2R,10429001,0.934207
chr2R,10430001,0.924951
chr2R,10431001,0.916895
chr2R,10432001,0.925832
chr2R,10433001,0.919785
chr2R,10434001,0.919085
chr2R,10435001,0.921639
chr2R,10436001,0.930687
chr2R,10437001,0.935310
chr2R,10438001,0.941748
chr2R,10439001,0.943517
chr2R,10440001,0.947375
chr2R,10441001,0.948976
chr2R,10442001,0.949833
chr2R,10443001,0.950102
chr2R,10444001,0.949743
chr2R,10445001,0.947947
chr2R,10446001,0.948043
chr2R,10447001,0.946155
chr2R,10448001,0.940951
chr2R,10449001,0.940353
chr2R,10450001,0.936200
chr2R,10451001,0.936644
chr2R,10452001,0.940874
chr2R,10453001,0.944737
chr2R,10454001,0.944939
chr2R,10455001,0.940677
chr2R,10456001,0.944381
chr2R,10457001,0.947064
chr2R,10458001,0.947475
chr2R,10459001,0.946852
chr2R,10460001,0.944673
chr2R,10461001,0.939514
chr2R,10462001,0.944280
chr2R,10463001,0.943795
chr2R,10464001,0.941185
chr2R,10465001,0.935436
chr2R,10466001,0.918803
chr2R,10467001,0.913146
chr2R,10468001,0.917330
chr2R,10469001,0.920482
chr2R,10470001,0.919471
chr2R,10471001,0.923023
chr2R,10472001,0.921764
chr2R,10473001,0.930317
chr2R,10474001,0.939405
chr2R,10475001,0.942404
chr2R,10476001,0.943521
chr2R,10477001,0.943087
chr2R,10478001,0.940319
chr2R,10479001,0.931937
chr2R,10480001,0.934682
chr2R,10481001,0.934632
chr2R,10482001,0.935408
chr2R,10483001,0.924922
chr2R,10484001,0.935148
chr2R,10485001,0.941893
chr2R,10486001,0.942704
chr2R,10487001,0.939953
chr2R,10488001,0.932240
chr2R,10489001,0.934845
chr2R,10490001,0.927225
chr2R,10491001,0.934831
chr2R,10492001,0.934310
chr2R,10493001,0.943625
chr2R,10494001,0.945656
chr2R,10495001,0.945626
chr2R,10496001,0.943194
chr2R,10497001,0.932223
chr2R,10498001,0.939377
chr2R,10499001,0.941040
chr2R,10500001,0.934084
chr2R,10501001,0.925165
chr2R,10502001,0.935755
chr2R,10503001,0.941654
chr2R,10504001,0.940449
chr2R,10505001,0.929953
chr2R,10506001,0.938997
chr2R,10507001,0.940806
chr2R,10508001,0.930719
chr2R,10509001,0.929405
chr2R,10510001,0.936747
chr2R,10511001,0.945199
chr2R,10512001,0.949518
chr2R,10513001,0.951161
chr2R,10514001,0.951294
chr2R,10515001,0.947979
chr2R,10516001,0.948970
chr2R,10517001,0.947812
chr2R,10518001,0.944918
chr2R,10519001,0.942608
chr2R,10520001,0.936728
chr2R,10521001,0.939375
chr2R,10522001,0.936622
chr2R,10523001,0.940348
chr2R,10524001,0.937057
chr2R,10525001,0.941158
chr2R,10526001,0.945499
chr2R,10527001,0.950428
chr2R,10528001,0.955536
chr2R,10529001,0.957200
chr2R,10530001,0.957237
chr2R,10531001,0.954606
chr2R,10532001,0.944549
chr2R,10533001,0.948972
chr2R,10534001,0.959681
chr2R,10535001,0.963723
chr2R,10536001,0.966247
chr2R,10537001,0.968063
chr2R,10538001,0.969468
